,type of loss,loss,conv,fa,cl,asp,ad,acc lp
1074,factorization,HOPE_Katz,SAGE,0.5,0.5,2,5,0.6416555734265059
1075,factorization,HOPE_Katz,SAGE,0.5,0.5,2,20,0.633212355237245
1076,factorization,HOPE_Katz,SAGE,0.5,0.5,2,40,0.5915522693062669
1077,factorization,HOPE_Katz,SAGE,0.5,0.5,3,5,0.5948190002224021
1078,factorization,HOPE_Katz,SAGE,0.5,0.5,3,20,0.6096296845437053
1079,factorization,HOPE_Katz,SAGE,0.5,0.5,4,5,0.622977028129019
1080,factorization,HOPE_Katz,SAGE,0.9,0.01,2,5,0.5220354947451913
1081,factorization,HOPE_Katz,SAGE,0.9,0.01,2,20,0.4597417091836735
1082,factorization,HOPE_Katz,SAGE,0.9,0.01,2,40,0.5871360195267062
1083,factorization,HOPE_Katz,SAGE,0.9,0.01,3,2,0.527880021928107
1084,factorization,HOPE_Katz,SAGE,0.9,0.01,3,5,0.4645929713497281
1085,factorization,HOPE_Katz,SAGE,0.9,0.01,3,20,0.6170894059655728
1086,factorization,HOPE_Katz,SAGE,0.9,0.01,4,2,0.5220246913580247
1087,factorization,HOPE_Katz,SAGE,0.9,0.01,4,5,0.5835060586734695
1088,factorization,HOPE_Katz,SAGE,0.9,0.01,7,2,0.61217041428546
1089,factorization,HOPE_Katz,SAGE,0.9,0.2,2,5,0.6137107468568657
1090,factorization,HOPE_Katz,SAGE,0.9,0.2,2,20,0.5632068666336143
1091,factorization,HOPE_Katz,SAGE,0.9,0.2,2,40,0.5826964599824098
1092,factorization,HOPE_Katz,SAGE,0.9,0.2,3,2,0.649952
1093,factorization,HOPE_Katz,SAGE,0.9,0.2,3,5,0.5725160812624369
1094,factorization,HOPE_Katz,SAGE,0.9,0.2,3,20,0.6245964108910891
1095,factorization,HOPE_Katz,SAGE,0.9,0.2,4,2,0.561228
1096,factorization,HOPE_Katz,SAGE,0.9,0.2,4,5,0.6104395020239031
1097,factorization,HOPE_Katz,SAGE,0.9,0.5,2,5,0.6142098765830026
1098,factorization,HOPE_Katz,SAGE,0.9,0.5,2,20,0.6895300226592189
1099,factorization,HOPE_Katz,SAGE,0.9,0.5,2,40,0.6776331269399739
1100,factorization,HOPE_Katz,SAGE,0.9,0.5,3,5,0.6754187765311089
1101,factorization,HOPE_Katz,SAGE,0.9,0.5,3,20,0.6644727299685091
1102,factorization,HOPE_Katz,SAGE,0.9,0.5,4,5,0.5782419927219749
1103,factorization,HOPE_Katz,GCN,0.1,0.01,2,5,0.6880693358000363
1104,factorization,HOPE_Katz,GCN,0.1,0.01,2,20,0.6193950850661626
1105,factorization,HOPE_Katz,GCN,0.1,0.01,2,40,0.6472912330905307
1106,factorization,HOPE_Katz,GCN,0.1,0.01,3,2,0.6845454105578942
1107,factorization,HOPE_Katz,GCN,0.1,0.01,3,5,0.6623521692262025
1108,factorization,HOPE_Katz,GCN,0.1,0.01,3,20,0.6151342302684606
1109,factorization,HOPE_Katz,GCN,0.1,0.01,4,2,0.6563461834410588
1110,factorization,HOPE_Katz,GCN,0.1,0.01,4,5,0.6311127009510984
1111,factorization,HOPE_Katz,GCN,0.1,0.01,7,2,0.6968027409996385
1112,factorization,HOPE_Katz,GCN,0.1,0.2,2,5,0.6638271115045328
1113,factorization,HOPE_Katz,GCN,0.1,0.2,2,20,0.6791178922616503
1114,factorization,HOPE_Katz,GCN,0.1,0.2,2,40,0.7172254237288136
1115,factorization,HOPE_Katz,GCN,0.1,0.2,3,2,0.7247124598698833
1116,factorization,HOPE_Katz,GCN,0.1,0.2,3,5,0.7118617998163452
1117,factorization,HOPE_Katz,GCN,0.1,0.2,3,20,0.671325627087753
1118,factorization,HOPE_Katz,GCN,0.1,0.2,4,2,0.8541685718640452
1119,factorization,HOPE_Katz,GCN,0.1,0.2,4,5,0.6814321486268174
1120,factorization,HOPE_Katz,GCN,0.1,0.5,2,5,0.7273619952958497
1121,factorization,HOPE_Katz,GCN,0.1,0.5,2,20,0.7350076773113883
1122,factorization,HOPE_Katz,GCN,0.1,0.5,2,40,0.7824941485660394
1123,factorization,HOPE_Katz,GCN,0.1,0.5,3,5,0.7232753365652802
1124,factorization,HOPE_Katz,GCN,0.1,0.5,3,20,0.7773680336306494
1125,factorization,HOPE_Katz,GCN,0.1,0.5,4,5,0.7616258331686571
1126,factorization,HOPE_Katz,GCN,0.5,0.01,2,5,0.6557844990548205
1127,factorization,HOPE_Katz,GCN,0.5,0.01,2,20,0.690448541152562
1128,factorization,HOPE_Katz,GCN,0.5,0.01,2,40,0.6724533449066898
1129,factorization,HOPE_Katz,GCN,0.5,0.01,3,2,0.6926985353399624
1130,factorization,HOPE_Katz,GCN,0.5,0.01,3,5,0.6857160711774906
1131,factorization,HOPE_Katz,GCN,0.5,0.01,3,20,0.6679548156956006
1132,factorization,HOPE_Katz,GCN,0.5,0.01,4,2,0.647577022586943
1133,factorization,HOPE_Katz,GCN,0.5,0.01,4,5,0.7011708042916439
1134,factorization,HOPE_Katz,GCN,0.5,0.01,7,2,0.6311374888340475
1135,factorization,HOPE_Katz,GCN,0.5,0.2,2,5,0.742667654658173
1136,factorization,HOPE_Katz,GCN,0.5,0.2,2,20,0.7043674981923355
1137,factorization,HOPE_Katz,GCN,0.5,0.2,2,40,0.6578777943368108
1138,factorization,HOPE_Katz,GCN,0.5,0.2,3,2,0.7092455140973061
1139,factorization,HOPE_Katz,GCN,0.5,0.2,3,5,0.712031622002745
1140,factorization,HOPE_Katz,GCN,0.5,0.2,3,20,0.6772703946768754
1141,factorization,HOPE_Katz,GCN,0.5,0.2,4,2,0.804248875194762
1142,factorization,HOPE_Katz,GCN,0.5,0.2,4,5,0.7105095581165953
1143,factorization,HOPE_Katz,GCN,0.5,0.5,2,5,0.7339846381454895
1144,factorization,HOPE_Katz,GCN,0.5,0.5,2,20,0.7853723944315694
1145,factorization,HOPE_Katz,GCN,0.5,0.5,2,40,0.7711128802993725
1146,factorization,HOPE_Katz,GCN,0.5,0.5,3,5,0.7486792866375073
1147,factorization,HOPE_Katz,GCN,0.5,0.5,3,20,0.7668920770091121
1148,factorization,HOPE_Katz,GCN,0.5,0.5,4,5,0.7307453045779359
1149,factorization,HOPE_Katz,GCN,0.9,0.01,2,5,0.6669641086654767
1150,factorization,HOPE_Katz,GCN,0.9,0.01,2,20,0.5876713966836735
1151,factorization,HOPE_Katz,GCN,0.9,0.01,2,40,0.660456513033695
1152,factorization,HOPE_Katz,GCN,0.9,0.01,3,2,0.6166301198214426
1153,factorization,HOPE_Katz,GCN,0.9,0.01,3,5,0.5962888564239915
1154,factorization,HOPE_Katz,GCN,0.9,0.01,3,20,0.6663626307516155
1155,factorization,HOPE_Katz,GCN,0.9,0.01,4,2,0.672158024691358
1156,factorization,HOPE_Katz,GCN,0.9,0.01,4,5,0.6649792729591837
1157,factorization,HOPE_Katz,GCN,0.9,0.01,7,2,0.7394737310616175
1158,factorization,HOPE_Katz,GCN,0.9,0.2,2,5,0.7759412445014229
1159,factorization,HOPE_Katz,GCN,0.9,0.2,2,20,0.6603698562221121
1160,factorization,HOPE_Katz,GCN,0.9,0.2,2,40,0.6831299472295514
1161,factorization,HOPE_Katz,GCN,0.9,0.2,3,2,0.728448
1162,factorization,HOPE_Katz,GCN,0.9,0.2,3,5,0.700318732935351
1163,factorization,HOPE_Katz,GCN,0.9,0.2,3,20,0.662667698019802
1164,factorization,HOPE_Katz,GCN,0.9,0.2,4,2,0.735864
1165,factorization,HOPE_Katz,GCN,0.9,0.2,4,5,0.7031202595159747
1166,factorization,HOPE_Katz,GCN,0.9,0.5,2,5,0.668975564788283
1167,factorization,HOPE_Katz,GCN,0.9,0.5,2,20,0.7424778162056929
1168,factorization,HOPE_Katz,GCN,0.9,0.5,2,40,0.7017508517352191
1169,factorization,HOPE_Katz,GCN,0.9,0.5,3,5,0.7786503743767104
1170,factorization,HOPE_Katz,GCN,0.9,0.5,3,20,0.7246292494093454
1171,factorization,HOPE_Katz,GCN,0.9,0.5,4,5,0.7269274034726947
1172,factorization,HOPE_Katz,GAT,0.1,0.01,2,5,0.6494801825896358
1173,factorization,HOPE_Katz,GAT,0.1,0.01,2,20,0.6437996219281664
1174,factorization,HOPE_Katz,GAT,0.1,0.01,2,40,0.7300419484911551
1175,factorization,HOPE_Katz,GAT,0.1,0.01,3,2,0.6870856921662556
1176,factorization,HOPE_Katz,GAT,0.1,0.01,3,5,0.7273117842803356
1177,factorization,HOPE_Katz,GAT,0.1,0.01,3,20,0.6785526071052141
1178,factorization,HOPE_Katz,GAT,0.1,0.01,4,2,0.6847683902739305
1179,factorization,HOPE_Katz,GAT,0.1,0.01,4,5,0.6547954717616362
1180,factorization,HOPE_Katz,GAT,0.1,0.01,7,2,0.6637626762624611
1181,factorization,HOPE_Katz,GAT,0.1,0.2,2,5,0.7314886602973046
1182,factorization,HOPE_Katz,GAT,0.1,0.2,2,20,0.6854290294997862
1183,factorization,HOPE_Katz,GAT,0.1,0.2,2,40,0.7302640677966101
1184,factorization,HOPE_Katz,GAT,0.1,0.2,3,2,0.7265605706674655
1185,factorization,HOPE_Katz,GAT,0.1,0.2,3,5,0.7181014692378329
1186,factorization,HOPE_Katz,GAT,0.1,0.2,3,20,0.7352779849609221
1187,factorization,HOPE_Katz,GAT,0.1,0.2,4,2,0.7659625057155921
1188,factorization,HOPE_Katz,GAT,0.1,0.2,4,5,0.7136486268174475
1189,factorization,HOPE_Katz,GAT,0.1,0.5,2,5,0.7952127506627791
1190,factorization,HOPE_Katz,GAT,0.1,0.5,2,20,0.8056073127109822
1191,factorization,HOPE_Katz,GAT,0.1,0.5,2,40,0.7948957380857903
1192,factorization,HOPE_Katz,GAT,0.1,0.5,3,5,0.7571230785156048
1193,factorization,HOPE_Katz,GAT,0.1,0.5,3,20,0.8478785317070083
1194,factorization,HOPE_Katz,GAT,0.1,0.5,4,5,0.7881660533252797
1195,factorization,HOPE_Katz,GAT,0.5,0.01,2,5,0.6484404536862005
1196,factorization,HOPE_Katz,GAT,0.5,0.01,2,20,0.6778922920598054
1197,factorization,HOPE_Katz,GAT,0.5,0.01,2,40,0.6883563767127534
1198,factorization,HOPE_Katz,GAT,0.5,0.01,3,2,0.6899355012093524
1199,factorization,HOPE_Katz,GAT,0.5,0.01,3,5,0.7240388070427597
1200,factorization,HOPE_Katz,GAT,0.5,0.01,3,20,0.6858836206896551
1201,factorization,HOPE_Katz,GAT,0.5,0.01,4,2,0.6824494849288106
1202,factorization,HOPE_Katz,GAT,0.5,0.01,4,5,0.7736510298378886
1203,factorization,HOPE_Katz,GAT,0.5,0.01,7,2,0.6753016699722931
1204,factorization,HOPE_Katz,GAT,0.5,0.2,2,5,0.7537951676352604
1205,factorization,HOPE_Katz,GAT,0.5,0.2,2,20,0.6998739154013015
1206,factorization,HOPE_Katz,GAT,0.5,0.2,2,40,0.6586369846000993
1207,factorization,HOPE_Katz,GAT,0.5,0.2,3,2,0.7445792164434429
1208,factorization,HOPE_Katz,GAT,0.5,0.2,3,5,0.7628983420558076
1209,factorization,HOPE_Katz,GAT,0.5,0.2,3,20,0.7233853340625286
1210,factorization,HOPE_Katz,GAT,0.5,0.2,4,2,0.7374214387003029
1211,factorization,HOPE_Katz,GAT,0.5,0.2,4,5,0.7371845696662462
1212,factorization,HOPE_Katz,GAT,0.5,0.5,2,5,0.7852853675596053
1213,factorization,HOPE_Katz,GAT,0.5,0.5,2,20,0.7950178727409274
1214,factorization,HOPE_Katz,GAT,0.5,0.5,2,40,0.7657639508910585
1215,factorization,HOPE_Katz,GAT,0.5,0.5,3,5,0.6680231040228979
1216,factorization,HOPE_Katz,GAT,0.5,0.5,3,20,0.7987648630616054
1217,factorization,HOPE_Katz,GAT,0.5,0.5,4,5,0.7606873833598176
1218,factorization,HOPE_Katz,GAT,0.9,0.01,2,5,0.699360499702558
1219,factorization,HOPE_Katz,GAT,0.9,0.01,2,20,0.7150231186224489
1220,factorization,HOPE_Katz,GAT,0.9,0.01,2,40,0.686314143513663
1221,factorization,HOPE_Katz,GAT,0.9,0.01,3,2,0.7085225937818154
1222,factorization,HOPE_Katz,GAT,0.9,0.01,3,5,0.749614479344209
1223,factorization,HOPE_Katz,GAT,0.9,0.01,3,20,0.6710202022162277
1224,factorization,HOPE_Katz,GAT,0.9,0.01,4,2,0.6736
1225,factorization,HOPE_Katz,GAT,0.9,0.01,4,5,0.611328125
1226,factorization,HOPE_Katz,GAT,0.9,0.01,7,2,0.6873720379568802
1227,factorization,HOPE_Katz,GAT,0.9,0.2,2,5,0.8205708684784416
1228,factorization,HOPE_Katz,GAT,0.9,0.2,2,20,0.7218332920178483
1229,factorization,HOPE_Katz,GAT,0.9,0.2,2,40,0.7204975813544415
1230,factorization,HOPE_Katz,GAT,0.9,0.2,3,2,0.8279000000000001
1231,factorization,HOPE_Katz,GAT,0.9,0.2,3,5,0.7240328104030729
1232,factorization,HOPE_Katz,GAT,0.9,0.2,3,20,0.6807095297029704
1233,factorization,HOPE_Katz,GAT,0.9,0.2,4,2,0.811896
1234,factorization,HOPE_Katz,GAT,0.9,0.2,4,5,0.7266927012428658
1235,factorization,HOPE_Katz,GAT,0.9,0.5,2,5,0.7551772930774958
1236,factorization,HOPE_Katz,GAT,0.9,0.5,2,20,0.7584005105576488
1237,factorization,HOPE_Katz,GAT,0.9,0.5,2,40,0.7283149985979004
1238,factorization,HOPE_Katz,GAT,0.9,0.5,3,5,0.7583650551653672
1239,factorization,HOPE_Katz,GAT,0.9,0.5,3,20,0.7458025650364708
1240,factorization,HOPE_Katz,GAT,0.9,0.5,4,5,0.7612385535489237
1241,factorization,HOPE_RPR,SAGE,0.1,0.01,2,5,0.4894126163807838
1242,factorization,HOPE_RPR,SAGE,0.1,0.01,2,20,0.5336294896030245
1243,factorization,HOPE_RPR,SAGE,0.1,0.01,2,40,0.5728082726326743
1244,factorization,HOPE_RPR,SAGE,0.1,0.01,3,2,0.6206190222738343
1245,factorization,HOPE_RPR,SAGE,0.1,0.01,3,5,0.5447202737115093
1246,factorization,HOPE_RPR,SAGE,0.1,0.01,3,20,0.5228315456630913
1247,factorization,HOPE_RPR,SAGE,0.1,0.01,4,2,0.5389158202523853
1248,factorization,HOPE_RPR,SAGE,0.1,0.01,4,5,0.5239037118087703
1249,factorization,HOPE_RPR,SAGE,0.1,0.01,7,2,0.574688796680498
1250,factorization,HOPE_RPR,SAGE,0.1,0.2,2,5,0.5878715545923506
1251,factorization,HOPE_RPR,SAGE,0.1,0.2,2,20,0.579460025651988
1252,factorization,HOPE_RPR,SAGE,0.1,0.2,2,40,0.6355569491525423
1253,factorization,HOPE_RPR,SAGE,0.1,0.2,3,2,0.5579209664425183
1254,factorization,HOPE_RPR,SAGE,0.1,0.2,3,5,0.6480509641873279
1255,factorization,HOPE_RPR,SAGE,0.1,0.2,3,20,0.6216490746410734
1256,factorization,HOPE_RPR,SAGE,0.1,0.2,4,2,0.6634385002286237
1257,factorization,HOPE_RPR,SAGE,0.1,0.2,4,5,0.6494915185783522
1258,factorization,HOPE_RPR,SAGE,0.1,0.5,2,5,0.7085576143401825
1259,factorization,HOPE_RPR,SAGE,0.1,0.5,2,20,0.7288593585563203
1260,factorization,HOPE_RPR,SAGE,0.1,0.5,2,40,0.706507455905779
1261,factorization,HOPE_RPR,SAGE,0.1,0.5,3,5,0.6878906946385338
1262,factorization,HOPE_RPR,SAGE,0.1,0.5,3,20,0.6836408570984939
1263,factorization,HOPE_RPR,SAGE,0.1,0.5,4,5,0.6932982355404923
1264,factorization,HOPE_RPR,SAGE,0.5,0.01,2,5,0.5466162570888469
1265,factorization,HOPE_RPR,SAGE,0.5,0.01,2,20,0.581345462169965
1266,factorization,HOPE_RPR,SAGE,0.5,0.01,2,40,0.5475695951391902
1267,factorization,HOPE_RPR,SAGE,0.5,0.01,3,2,0.5554034533727492
1268,factorization,HOPE_RPR,SAGE,0.5,0.01,3,5,0.5627489884235028
1269,factorization,HOPE_RPR,SAGE,0.5,0.01,3,20,0.4753455707491082
1270,factorization,HOPE_RPR,SAGE,0.5,0.01,4,2,0.5761654576911477
1271,factorization,HOPE_RPR,SAGE,0.5,0.01,4,5,0.5670177774297125
1272,factorization,HOPE_RPR,SAGE,0.5,0.01,7,2,0.5037774985238233
1273,factorization,HOPE_RPR,SAGE,0.5,0.2,2,5,0.6390012880098696
1274,factorization,HOPE_RPR,SAGE,0.5,0.2,2,20,0.6028875632682574
1275,factorization,HOPE_RPR,SAGE,0.5,0.2,2,40,0.6067313710879285
1276,factorization,HOPE_RPR,SAGE,0.5,0.2,3,2,0.5657620041753654
1277,factorization,HOPE_RPR,SAGE,0.5,0.2,3,5,0.6301589997869937
1278,factorization,HOPE_RPR,SAGE,0.5,0.2,3,20,0.6103692461945127
1279,factorization,HOPE_RPR,SAGE,0.5,0.2,4,2,0.5627067978501776
1280,factorization,HOPE_RPR,SAGE,0.5,0.2,4,5,0.6478979635155888
1281,factorization,HOPE_RPR,SAGE,0.5,0.5,2,5,0.6974575260516553
1282,factorization,HOPE_RPR,SAGE,0.5,0.5,2,20,0.6003854968106264
1283,factorization,HOPE_RPR,SAGE,0.5,0.5,2,40,0.6562841459601804
1284,factorization,HOPE_RPR,SAGE,0.5,0.5,3,5,0.728493887168049
1285,factorization,HOPE_RPR,SAGE,0.5,0.5,3,20,0.6181067465165078
1286,factorization,HOPE_RPR,SAGE,0.5,0.5,4,5,0.6558747973402009
1287,factorization,HOPE_RPR,SAGE,0.9,0.01,2,5,0.6442097957564942
1288,factorization,HOPE_RPR,SAGE,0.9,0.01,2,20,0.4093191964285714
1289,factorization,HOPE_RPR,SAGE,0.9,0.01,2,40,0.5566827482313458
1290,factorization,HOPE_RPR,SAGE,0.9,0.01,3,2,0.5392748061711958
1291,factorization,HOPE_RPR,SAGE,0.9,0.01,3,5,0.5825217109000892
1292,factorization,HOPE_RPR,SAGE,0.9,0.01,3,20,0.5798094277009063
1293,factorization,HOPE_RPR,SAGE,0.9,0.01,4,2,0.5715555555555555
1294,factorization,HOPE_RPR,SAGE,0.9,0.01,4,5,0.5419523278061225
1295,factorization,HOPE_RPR,SAGE,0.9,0.01,7,2,0.5182217949402695
1296,factorization,HOPE_RPR,SAGE,0.9,0.2,2,5,0.4678428619395012
1297,factorization,HOPE_RPR,SAGE,0.9,0.2,2,20,0.5922212444224095
1298,factorization,HOPE_RPR,SAGE,0.9,0.2,2,40,0.6109594327176782
1299,factorization,HOPE_RPR,SAGE,0.9,0.2,3,2,0.58264
1300,factorization,HOPE_RPR,SAGE,0.9,0.2,3,5,0.6606766856402425
1301,factorization,HOPE_RPR,SAGE,0.9,0.2,3,20,0.5487538366336634
1302,factorization,HOPE_RPR,SAGE,0.9,0.2,4,2,0.597926
1303,factorization,HOPE_RPR,SAGE,0.9,0.2,4,5,0.6127745753174584
1304,factorization,HOPE_RPR,SAGE,0.9,0.5,2,5,0.6390431556588417
1305,factorization,HOPE_RPR,SAGE,0.9,0.5,2,20,0.6547112158298657
1306,factorization,HOPE_RPR,SAGE,0.9,0.5,2,40,0.6658571018762348
1307,factorization,HOPE_RPR,SAGE,0.9,0.5,3,5,0.6053444169038418
1308,factorization,HOPE_RPR,SAGE,0.9,0.5,3,20,0.6040631879554809
1309,factorization,HOPE_RPR,SAGE,0.9,0.5,4,5,0.6070478873421026
1310,factorization,HOPE_RPR,GCN,0.1,0.01,2,5,0.6426632347322487
1311,factorization,HOPE_RPR,GCN,0.1,0.01,2,20,0.6634782608695652
1312,factorization,HOPE_RPR,GCN,0.1,0.01,2,40,0.5830352497398543
1313,factorization,HOPE_RPR,GCN,0.1,0.01,3,2,0.6141352558829697
1314,factorization,HOPE_RPR,GCN,0.1,0.01,3,5,0.6539236669843304
1315,factorization,HOPE_RPR,GCN,0.1,0.01,3,20,0.6320292640585281
1316,factorization,HOPE_RPR,GCN,0.1,0.01,4,2,0.5578735764850724
1317,factorization,HOPE_RPR,GCN,0.1,0.01,4,5,0.6873895295008838
1318,factorization,HOPE_RPR,GCN,0.1,0.01,7,2,0.7174291076255574
1319,factorization,HOPE_RPR,GCN,0.1,0.2,2,5,0.6914215072799976
1320,factorization,HOPE_RPR,GCN,0.1,0.2,2,20,0.6617249893116717
1321,factorization,HOPE_RPR,GCN,0.1,0.2,2,40,0.6913274576271187
1322,factorization,HOPE_RPR,GCN,0.1,0.2,3,2,0.6731333676100871
1323,factorization,HOPE_RPR,GCN,0.1,0.2,3,5,0.7158861340679523
1324,factorization,HOPE_RPR,GCN,0.1,0.2,3,20,0.7422112842420532
1325,factorization,HOPE_RPR,GCN,0.1,0.2,4,2,0.7827190976985217
1326,factorization,HOPE_RPR,GCN,0.1,0.2,4,5,0.6769935379644587
1327,factorization,HOPE_RPR,GCN,0.1,0.5,2,5,0.7909787278091197
1328,factorization,HOPE_RPR,GCN,0.1,0.5,2,20,0.7860107597375338
1329,factorization,HOPE_RPR,GCN,0.1,0.5,2,40,0.8111640184255473
1330,factorization,HOPE_RPR,GCN,0.1,0.5,3,5,0.7429150205015844
1331,factorization,HOPE_RPR,GCN,0.1,0.5,3,20,0.8043629844325978
1332,factorization,HOPE_RPR,GCN,0.1,0.5,4,5,0.7743798540657636
1333,factorization,HOPE_RPR,GCN,0.5,0.01,2,5,0.6771077504725899
1334,factorization,HOPE_RPR,GCN,0.5,0.01,2,20,0.6390380800309672
1335,factorization,HOPE_RPR,GCN,0.5,0.01,2,40,0.6835358670717341
1336,factorization,HOPE_RPR,GCN,0.5,0.01,3,2,0.6309375839828002
1337,factorization,HOPE_RPR,GCN,0.5,0.01,3,5,0.6653283132059553
1338,factorization,HOPE_RPR,GCN,0.5,0.01,3,20,0.7289499108204519
1339,factorization,HOPE_RPR,GCN,0.5,0.01,4,2,0.6977984476436881
1340,factorization,HOPE_RPR,GCN,0.5,0.01,4,5,0.651558461899914
1341,factorization,HOPE_RPR,GCN,0.5,0.01,7,2,0.6696240669805751
1342,factorization,HOPE_RPR,GCN,0.5,0.2,2,5,0.7013068256763991
1343,factorization,HOPE_RPR,GCN,0.5,0.2,2,20,0.6742565075921909
1344,factorization,HOPE_RPR,GCN,0.5,0.2,2,40,0.6734441132637854
1345,factorization,HOPE_RPR,GCN,0.5,0.2,3,2,0.7352020780941505
1346,factorization,HOPE_RPR,GCN,0.5,0.2,3,5,0.7862683717958051
1347,factorization,HOPE_RPR,GCN,0.5,0.2,3,20,0.6805905569227964
1348,factorization,HOPE_RPR,GCN,0.5,0.2,4,2,0.7297513173788973
1349,factorization,HOPE_RPR,GCN,0.5,0.2,4,5,0.6684376131553647
1350,factorization,HOPE_RPR,GCN,0.5,0.5,2,5,0.7246228029743851
1351,factorization,HOPE_RPR,GCN,0.5,0.5,2,20,0.7510451282679396
1352,factorization,HOPE_RPR,GCN,0.5,0.5,2,40,0.8336658619367024
1353,factorization,HOPE_RPR,GCN,0.5,0.5,3,5,0.7583505506867065
1354,factorization,HOPE_RPR,GCN,0.5,0.5,3,20,0.7451530867142199
1355,factorization,HOPE_RPR,GCN,0.5,0.5,4,5,0.787256365048719
1356,factorization,HOPE_RPR,GCN,0.9,0.01,2,5,0.6674267962191818
1357,factorization,HOPE_RPR,GCN,0.9,0.01,2,20,0.6108797034438775
1358,factorization,HOPE_RPR,GCN,0.9,0.01,2,40,0.698442058694533
1359,factorization,HOPE_RPR,GCN,0.9,0.01,3,2,0.5750058736001253
1360,factorization,HOPE_RPR,GCN,0.9,0.01,3,5,0.6558315071828585
1361,factorization,HOPE_RPR,GCN,0.9,0.01,3,20,0.6738729647383027
1362,factorization,HOPE_RPR,GCN,0.9,0.01,4,2,0.6177975308641975
1363,factorization,HOPE_RPR,GCN,0.9,0.01,4,5,0.6203563456632654
1364,factorization,HOPE_RPR,GCN,0.9,0.01,7,2,0.648952269045203
1365,factorization,HOPE_RPR,GCN,0.9,0.2,2,5,0.7486594833287548
1366,factorization,HOPE_RPR,GCN,0.9,0.2,2,20,0.6699079077838375
1367,factorization,HOPE_RPR,GCN,0.9,0.2,2,40,0.6758295954265611
1368,factorization,HOPE_RPR,GCN,0.9,0.2,3,2,0.742558
1369,factorization,HOPE_RPR,GCN,0.9,0.2,3,5,0.7193588319681614
1370,factorization,HOPE_RPR,GCN,0.9,0.2,3,20,0.6790353960396041
1371,factorization,HOPE_RPR,GCN,0.9,0.2,4,2,0.7683620000000001
1372,factorization,HOPE_RPR,GCN,0.9,0.2,4,5,0.7229871823794668
1373,factorization,HOPE_RPR,GCN,0.9,0.5,2,5,0.7376913382476655
1374,factorization,HOPE_RPR,GCN,0.9,0.5,2,20,0.7560717359282383
1375,factorization,HOPE_RPR,GCN,0.9,0.5,2,40,0.7402989211891094
1376,factorization,HOPE_RPR,GCN,0.9,0.5,3,5,0.7612997946810465
1377,factorization,HOPE_RPR,GCN,0.9,0.5,3,20,0.7345712637268775
1378,factorization,HOPE_RPR,GCN,0.9,0.5,4,5,0.7282247485084561
1379,factorization,HOPE_RPR,GAT,0.1,0.01,2,5,0.736652657403125
1380,factorization,HOPE_RPR,GAT,0.1,0.01,2,20,0.6753308128544423
1381,factorization,HOPE_RPR,GAT,0.1,0.01,2,40,0.6892153355879291
1382,factorization,HOPE_RPR,GAT,0.1,0.01,3,2,0.651239496137159
1383,factorization,HOPE_RPR,GAT,0.1,0.01,3,5,0.6979174803543251
1384,factorization,HOPE_RPR,GAT,0.1,0.01,3,20,0.690735631471263
1385,factorization,HOPE_RPR,GAT,0.1,0.01,4,2,0.7133348722683901
1386,factorization,HOPE_RPR,GAT,0.1,0.01,4,5,0.6163412170692703
1387,factorization,HOPE_RPR,GAT,0.1,0.01,7,2,0.6862140803360823
1388,factorization,HOPE_RPR,GAT,0.1,0.2,2,5,0.7375318213729739
1389,factorization,HOPE_RPR,GAT,0.1,0.2,2,20,0.6575491663103891
1390,factorization,HOPE_RPR,GAT,0.1,0.2,2,40,0.7005315254237289
1391,factorization,HOPE_RPR,GAT,0.1,0.2,3,2,0.711164370529009
1392,factorization,HOPE_RPR,GAT,0.1,0.2,3,5,0.7607460973370064
1393,factorization,HOPE_RPR,GAT,0.1,0.2,3,20,0.7513139603388581
1394,factorization,HOPE_RPR,GAT,0.1,0.2,4,2,0.8307056851089774
1395,factorization,HOPE_RPR,GAT,0.1,0.2,4,5,0.7434729402261713
1396,factorization,HOPE_RPR,GAT,0.1,0.5,2,5,0.8123256790251252
1397,factorization,HOPE_RPR,GAT,0.1,0.5,2,20,0.8146540321699474
1398,factorization,HOPE_RPR,GAT,0.1,0.5,2,40,0.804951722075577
1399,factorization,HOPE_RPR,GAT,0.1,0.5,3,5,0.7900844791792465
1400,factorization,HOPE_RPR,GAT,0.1,0.5,3,20,0.8509286096302815
1401,factorization,HOPE_RPR,GAT,0.1,0.5,4,5,0.8293767531807374
1402,factorization,HOPE_RPR,GAT,0.5,0.01,2,5,0.6788468809073724
1403,factorization,HOPE_RPR,GAT,0.5,0.01,2,20,0.6390219512588505
1404,factorization,HOPE_RPR,GAT,0.5,0.01,2,40,0.7437069874139748
1405,factorization,HOPE_RPR,GAT,0.5,0.01,3,2,0.7151387395861326
1406,factorization,HOPE_RPR,GAT,0.5,0.01,3,5,0.6331609617397553
1407,factorization,HOPE_RPR,GAT,0.5,0.01,3,20,0.7522666468489894
1408,factorization,HOPE_RPR,GAT,0.5,0.01,4,2,0.6735289916033078
1409,factorization,HOPE_RPR,GAT,0.5,0.01,4,5,0.7019245829743912
1410,factorization,HOPE_RPR,GAT,0.5,0.01,7,2,0.6938333661372618
1411,factorization,HOPE_RPR,GAT,0.5,0.2,2,5,0.7776592360394472
1412,factorization,HOPE_RPR,GAT,0.5,0.2,2,20,0.6955491684743311
1413,factorization,HOPE_RPR,GAT,0.5,0.2,2,40,0.6850453303527073
